pre,post,weight
1068954391,5812982403,2
1068954391,693099102,1
1068954391,538951958,1
1068954391,5812982273,5
1068954391,5812983827,2
1068954391,861665641,9
1068954391,5813077607,3
1068954391,613079053,6
1068954391,415908516,1
1068954391,1203756972,1
1068954391,1141631240,1
1068954391,754870859,3
1068954391,5813069792,2
1068954391,5813070581,1
1068954391,1169989859,1
1068954391,1101012503,5
1068954391,5813062617,4
1068954391,1171617407,1
1068954391,5813060799,1
1068954391,784895866,1
1068954391,1050249677,5
1068954391,5813042659,3
1068954391,1141337663,2
1068954391,5813062637,2
1068954391,662081640,1
1068954391,973151229,1
1068954391,5812981153,2
1068954391,5813033144,2
1068954391,784204967,1
1068954391,5813053937,4
1068954391,601047827,2
1068954391,5813094364,3
1068954391,5813053888,1
1068954391,602459213,2
1068954391,5812982220,2
1068954391,1078693835,14
1068954391,1196854070,5
1068954391,631055506,2
1068954391,881057369,4
1068954391,1141346308,2
1068954391,447219992,1
1068954391,5813021294,2
1068954391,753852432,2
1068954391,704466265,6
1068954391,518930199,3
1068954391,570336487,2
1068954391,799586652,27
1068954391,642732835,6
1068954391,424767514,16
1068954391,601047853,1
1068954391,5813022234,12
1068954391,1080580151,2
1068954391,1172670463,1
1068954391,1161731111,1
1068954391,425790257,57
1068954391,5813105172,30
1068954391,5812981986,2
1068954391,5812980580,3
1068954391,600684832,3
1068954391,455159380,2
1068954391,847302850,4
1068954391,612371421,30
1068954391,5812982506,1
1068954391,5812981381,5
1068954391,1048172314,4
1068954391,5812981703,4
1047489962,5812982390,1
1047489962,363034407,1
1047489962,908685688,1
1047489962,5812981667,1
1047489962,5812983533,1
1047489962,5813021301,1
1047489962,5813110238,2
1047489962,736126563,1
1047489962,5812982192,1
1047489962,860265987,1
1047489962,939738477,1
1047489962,507592981,3
1047489962,848321392,1
1047489962,877313996,1
1047489962,5812983272,1
1047489962,939738424,1
1047489962,940079657,1
1047489962,5812980404,1
1047489962,513451621,1
1047489962,5812980792,1
1047489962,518195738,1
1047489962,549248200,1
1047489962,362701895,1
1047489962,5813067761,1
1047489962,798196389,1
1047489962,5812983038,1
1047489962,5812982426,1
1047489962,693453332,1
1047489962,5812983023,1
1047489962,363725228,2
1047489962,5813033277,1
1047489962,5813021449,1
1047489962,5812980806,1
1047489962,693841929,1
1047489962,798537392,1
1047489962,5813058106,1
1047489962,643703819,1
1047489962,705774051,1
1047489962,5812980448,1
1047489962,569615641,1
1047489962,631051012,1
1047489962,941102504,2
1047489962,860607455,3
1047489962,1077847238,1
1047489962,5813069114,1
1047489962,754197850,1
1047489962,5813056355,1
1047489962,725174424,2
1047489962,1418273110,1
1047489962,736122569,1
1047489962,363038831,1
1047489962,798192091,1
1047489962,1109223365,1
1047489962,1130687130,2
1047489962,1390618359,1
1047489962,704409742,3
1047489962,5812983206,3
1047489962,519218919,1
1047489962,611646132,1
1047489962,394418743,1
1047489962,332690153,1
1047489962,518873604,1
1047489962,1016114585,1
1047489962,5813065308,1
1047489962,5813035558,1
1047489962,5813055914,1
1047489962,972080542,1
1047489962,909730911,1
1047489962,363716362,1
1047489962,5813080254,1
1047489962,5813020831,1
1047489962,5813056234,1
1047489962,691760950,3
1047489962,362693077,1
1047489962,550599514,1
1047489962,909730907,1
1047489962,394414783,2
1047489962,5813019609,1
1047489962,849685478,1
1047489962,456121649,1
1047489962,1078534115,1
1047489962,1451341240,1
1047489962,332340127,1
1047489962,5813089804,2
1047489962,954053251,1
1047489962,5813021386,1
1047489962,5813060643,2
1047489962,1016118449,1
1047489962,456462919,1
1047489962,454252960,2
1047489962,456134692,1
1047489962,5813114971,1
1047489962,5813021304,3
1047489962,1139921865,2
1047489962,549571627,1
1047489962,5812980566,1
1047489962,573065577,1
1047489962,363047222,1
1047489962,5813062850,1
1047489962,940425232,1
1047489962,5812981853,1
1047489962,5812980624,1
1047489962,1016459595,1
1047489962,5812980618,1
1047489962,706819341,1
1047489962,580610916,1
1047489962,549916869,1
1047489962,394081878,3
1047489962,908340253,2
1047489962,332003372,1
1047489962,756567539,1
1047489962,5812980811,1
1047489962,5812980599,1
1047489962,394069210,1
1047489962,360941147,1
1047489962,457507485,1
1047489962,1108545599,2
1047489962,848330091,2
1047489962,877992303,1
1047489962,518882016,1
1047489962,5813078053,1
1047489962,891301315,1
1047489962,939734122,1
1047489962,363384083,1
1047489962,5813050818,1
1047489962,878333333,1
1047489962,5813093171,1
1047489962,5813082811,1
1047489962,5813057187,1
1047489962,424754530,2
1047489962,767161652,1
1047489962,766298734,1
1047489962,5812981618,2
1047489962,939733452,1
1047489962,5813110152,1
1047489962,5813021766,1
1047489962,519555690,1
1047489962,692110379,1
1047489962,519573128,2
1047489962,673509195,1
1047489962,5813093544,1
1047489962,5813113782,1
1047489962,735790008,1
1047489962,332353106,2
1047489962,909368173,1
1047489962,861285145,1
1047489962,953712141,1
1047489962,705091939,1
1047489962,5813061044,1
1047489962,939738364,1
1047489962,5813019763,2
1047489962,5812980593,1
1047489962,5812983861,1
1047489962,735785541,3
1047489962,5813021311,3
1047489962,394397189,1
1047489962,5812982466,4
1047489962,5813050820,1
1047489962,363724996,1
1047489962,1297815807,1
1047489962,5813063229,1
1047489962,5812982389,4
1047489962,5813090605,3
1047489962,5812983174,2
1047489962,860266377,1
1047489962,785198372,1
1047489962,5812983131,3
1047489962,643142863,1
1047489962,817985849,3
1047489962,519223428,1
1047489962,363384138,3
1047489962,631059587,1
1047489962,425768768,2
1047489962,539249493,1
1047489962,1449670372,1
1047489962,5813032694,1
1047489962,5812981690,4
1047489962,829231457,1
1047489962,5813056110,4
1047489962,394060620,1
1047489962,849370258,2
1047489962,299613480,3
1047489962,550271272,1
1047489962,736808904,3
1047489962,5813067736,2
1047489962,362689128,1
1047489962,482762280,1
1047489962,1140603698,2
1047489962,940075464,3
1047489962,5813021033,1
1047489962,767494105,1
1047489962,786929029,1
1047489962,578694777,2
1047489962,5813078552,1
1047489962,5813021647,2
1047489962,910404284,1
1047489962,860266309,1
1047489962,785189156,1
1047489962,519564501,1
1047489962,519900699,1
1047489962,519223027,2
1047489962,630722830,1
1047489962,909026992,2
1047489962,829231385,1
1047489962,456846996,2
1047489962,5813095472,1
1047489962,328253133,1
1047489962,829235909,1
1047489962,332003629,2
1047489962,5812981071,1
1047489962,5812982514,3
1047489962,1078875017,1
1047489962,5812982086,1
1047489962,642681035,2
1047489962,301314150,1
1047489962,798027992,1
1047489962,488205572,1
1047489962,1231299343,4
1047489962,910063154,1
1047489962,953029783,1
1047489962,612669205,3
1047489962,488533722,2
1047489962,551113395,2
1047489962,568635279,3
1047489962,570288900,1
1047489962,5813022212,2
1047489962,5813020830,3
1047489962,488188560,1
1047489962,940425106,1
1047489962,363034211,2
1047489962,5812980892,3
1047489962,5813079174,3
1047489962,5813088058,3
1047489962,394073547,3
1047489962,551790504,1
1047489962,512765910,2
1047489962,5813105172,17
1047489962,661407917,1
1047489962,518873469,1
1047489962,5813021261,3
1047489962,704750842,1
1047489962,5813021326,3
1047489962,829379400,1
1047489962,5812982490,2
1047489962,940425171,2
1047489962,5812980426,3
1047489962,331999213,1
1047489962,538908474,1
1047489962,939738376,2
1047489962,1359553384,3
1047489962,940084060,3
1047489962,364411143,2
1047489962,800743420,3
1047489962,5812981680,1
1047489962,5813033009,2
1047489962,455793743,3
1047489962,394064790,2
1047489962,799219795,2
1047489962,5813022054,3
1047489962,612668833,1
1047489962,5812982145,1
1047489962,5813068690,1
1047489962,878337317,2
1047489962,488184014,1
1047489962,5812982471,1
1047489962,5812980555,2
1047489962,1327831994,2
1047489962,661408094,2
1047489962,662728826,3
1047489962,476545134,2
1047489962,537945877,1
1047489962,5813081797,1
1047489962,333039671,4
1047489962,662772373,2
1047489962,332344908,2
1047489962,422725634,9
1047489962,5812983303,2
1047489962,834044577,1
1047489962,599674785,1
1047489962,1234386037,74
1047489962,5813021772,1
1047489962,425790257,11
1047489962,754184667,3
1047489962,733036127,87
1047489962,1261989183,1
1047489962,785573850,1
1047183897,5813055916,1
1047183897,661076014,1
1047183897,1077851524,1
1047183897,5813033259,1
1047183897,549916869,1
1047183897,5812981086,1
1047183897,518873604,1
1047183897,848662441,1
1047183897,939733452,1
1047183897,549571627,1
1047183897,5812983206,1
1047183897,551790913,2
1047183897,5812983028,1
1047183897,1233436426,1
1047183897,5813056234,1
1047183897,5813021788,1
1047183897,910412830,1
1047183897,692110379,1
1047183897,5813019763,1
1047183897,362701875,1
1047183897,5813056395,1
1047183897,5813110238,1
1047183897,878337317,1
1047183897,1295225451,1
1047183897,816219622,1
1047183897,922677121,1
1047183897,394081878,1
1047183897,549917317,1
1047183897,940761352,1
1047183897,847254536,1
1047183897,673715784,2
1047183897,940079657,2
1047183897,539249493,1
1047183897,1328505485,1
1047183897,425104113,1
1047183897,551790504,1
1047183897,455793827,1
1047183897,939734122,2
1047183897,5812983837,2
1047183897,5901202076,1
1047183897,364061776,1
1047183897,891637860,1
1047183897,5812983131,1
1047183897,363725201,1
1047183897,5812983302,1
1047183897,394755742,1
1047183897,5813083719,1
1047183897,725174424,1
1047183897,940425171,1
1047183897,425086839,1
1047183897,5813060614,1
1047183897,5812980947,1
1047183897,940079568,1
1047183897,550271272,1
1047183897,5813056355,1
1047183897,662789529,1
1047183897,5813106192,1
1047183897,5813078507,1
1047183897,580610916,1
1047183897,5812981669,1
1047183897,736126644,1
1047183897,909730907,1
1047183897,5812983861,1
1047183897,815926346,1
1047183897,1387575003,1
1047183897,908689934,1
1047183897,940075056,1
1047183897,5812983106,1
1047183897,363716151,1
1047183897,5813067736,1
1047183897,940084060,2
1047183897,5813077616,1
1047183897,1327831724,1
1047183897,1141328881,1
1047183897,829235909,1
1047183897,519573128,1
1047183897,333031114,1
1047183897,426477089,1
1047183897,363716303,1
1047183897,5812980569,1
1047183897,5813021292,1
1047183897,922677093,1
1047183897,1359553384,1
1047183897,940084095,1
1047183897,363030040,1
1047183897,5813087453,1
1047183897,5812982466,2
1047183897,798196454,1
1047183897,784882707,1
1047183897,630722830,1
1047183897,5813054343,1
1047183897,611309194,1
1047183897,939738424,1
1047183897,1047157746,2
1047183897,569943419,2
1047183897,5812980414,1
1047183897,846952683,1
1047183897,953029783,1
1047183897,817985849,1
1047183897,861280857,1
1047183897,5813110152,3
1047183897,519223428,1
1047183897,1418351262,1
1047183897,1170606692,1
1047183897,332690153,1
1047183897,755868550,1
1047183897,908699052,1
1047183897,767161677,1
1047183897,363047222,1
1047183897,849370246,1
1047183897,815585355,2
1047183897,735785541,1
1047183897,1327494939,2
1047183897,5813021446,1
1047183897,846952407,2
1047183897,5813021315,1
1047183897,550598935,1
1047183897,394755645,1
1047183897,5812983745,1
1047183897,877987539,1
1047183897,301309622,1
1047183897,848321392,1
1047183897,362697657,1
1047183897,5812980600,1
1047183897,798537538,1
1047183897,939734266,1
1047183897,5813093171,1
1047183897,877659673,1
1047183897,393387426,1
1047183897,707660374,1
1047183897,847989021,2
1047183897,393383025,1
1047183897,5812980219,1
1047183897,394077610,2
1047183897,394418743,1
1047183897,5812983298,1
1047183897,818637585,1
1047183897,860944055,1
1047183897,674056882,1
1047183897,455793743,1
1047183897,798537580,1
1047183897,537945877,1
1047183897,5812980438,1
1047183897,846270628,1
1047183897,5813021404,2
1047183897,519232054,2
1047183897,799219795,2
1047183897,5813082811,1
1047183897,985429128,1
1047183897,5813021647,1
1047183897,861285145,1
1047183897,735785741,2
1047183897,332349228,2
1047183897,5813035558,1
1047183897,5813021314,1
1047183897,754163207,1
1047183897,5813113782,2
1047183897,5812981104,3
1047183897,1390618359,1
1047183897,332685755,1
1047183897,5812980212,1
1047183897,600011602,2
1047183897,362701895,1
1047183897,1420306364,1
1047183897,878324438,2
1047183897,363725228,1
1047183897,5812983023,1
1047183897,798196366,1
1047183897,632013356,1
1047183897,1141329053,3
1047183897,693785633,2
1047183897,363370708,1
1047183897,816219675,1
1047183897,5812981970,1
1047183897,940425232,1
1047183897,5812982780,1
1047183897,785888696,1
1047183897,363387921,1
1047183897,1046812283,1
1047183897,507243409,2
1047183897,5812983319,2
1047183897,1233703950,2
1047183897,550599514,1
1047183897,507260559,1
1047183897,5812982389,1
1047183897,5813087831,1
1047183897,815921891,1
1047183897,753489735,1
1047183897,970772961,1
1047183897,5813027584,1
1047183897,785525736,1
1047183897,5812982426,1
1047183897,5813055889,1
1047183897,736467640,1
1047183897,5812983579,3
1047183897,455793621,1
1047183897,798537701,2
1047183897,1420966843,1
1047183897,877659583,1
1047183897,5812981619,1
1047183897,877313996,1
1047183897,332685751,1
1047183897,860607367,2
1047183897,5812982490,1
1047183897,5813021313,1
1047183897,5813063229,2
1047183897,549248200,1
1047183897,5812980370,3
1047183897,5812980931,1
1047183897,332353336,1
1047183897,300968622,1
1047183897,363371001,1
1047183897,766820559,1
1047183897,642689607,2
1047183897,5812982204,1
1047183897,662103124,1
1047183897,5813021019,1
1047183897,5812981950,2
1047183897,1130687130,1
1047183897,908668556,1
1047183897,422682603,2
1047183897,911400981,1
1047183897,693099064,1
1047183897,333030976,1
1047183897,394401778,1
1047183897,394064790,3
1047183897,662772373,1
1047183897,5812981853,1
1047183897,736126717,1
1047183897,363034407,1
1047183897,364407023,1
1047183897,5813056110,2
1047183897,630373497,1
1047183897,693841929,1
1047183897,333035349,2
1047183897,5812981379,1
1047183897,798196461,2
1047183897,5812980803,1
1047183897,5813021023,1
1047183897,662414157,2
1047183897,1034198388,1
1047183897,1064891781,2
1047183897,767494105,1
1047183897,425086851,1
1047183897,5813091744,1
1047183897,5812981643,1
1047183897,611646050,3
1047183897,5812980892,2
1047183897,363379387,1
1047183897,736122569,1
1047183897,5813067836,3
1047183897,5812981667,1
1047183897,569313277,2
1047183897,5812980611,1
1047183897,1078534115,2
1047183897,5812980369,1
1047183897,5812980557,1
1047183897,363729314,1
1047183897,1140996390,1
1047183897,642680881,1
1047183897,5812983272,2
1047183897,953712141,1
1047183897,549576424,1
1047183897,1108545599,4
1047183897,1140603698,1
1047183897,693159855,1
1047183897,5813089804,1
1047183897,5812980593,2
1047183897,5812980624,2
1047183897,1078875017,1
1047183897,518882016,1
1047183897,5812983213,1
1047183897,332340236,2
1047183897,939729237,1
1047183897,5813021304,2
1047183897,829231457,1
1047183897,939742609,1
1047183897,488179585,1
1047183897,954053251,1
1047183897,5813042616,2
1047183897,394060620,1
1047183897,425768822,1
1047183897,363384138,2
1047183897,519900699,1
1047183897,362693473,1
1047183897,941111195,2
1047183897,5812981676,1
1047183897,394768379,2
1047183897,611304789,3
1047183897,453380528,1
1047183897,692792746,2
1047183897,5813086212,1
1047183897,580951922,5
1047183897,674056647,3
1047183897,456458549,3
1047183897,735790008,2
1047183897,846620223,1
1047183897,5813021319,1
1047183897,332353438,1
1047183897,1263832477,3
1047183897,5812982316,1
1047183897,644896959,1
1047183897,880404940,1
1047183897,971113967,2
1047183897,456121649,1
1047183897,848316930,1
1047183897,5813022175,3
1047183897,736808904,2
1047183897,908353540,3
1047183897,332003629,1
1047183897,426818061,1
1047183897,878670047,2
1047183897,940087822,1
1047183897,767502579,2
1047183897,705091521,1
1047183897,5812981943,2
1047183897,984746802,1
1047183897,704750673,1
1047183897,599674785,1
1047183897,1162063500,3
1047183897,5813021316,1
1047183897,940079513,1
1047183897,5812983328,1
1047183897,363724985,3
1047183897,394755376,1
1047183897,847595624,1
1047183897,5813010617,1
1047183897,5812980561,2
1047183897,5813020831,1
1047183897,1450011431,3
1047183897,363038752,1
1047183897,877974490,1
1047183897,362701969,2
1047183897,363034501,2
1047183897,5813098738,2
1047183897,800743420,2
1047183897,5812982192,1
1047183897,891642176,1
1047183897,847254581,3
1047183897,817993932,1
1047183897,923018247,2
1047183897,1016122913,1
1047183897,363384083,2
1047183897,704750665,1
1047183897,301314208,1
1047183897,879032295,1
1047183897,331662668,4
1047183897,5813071406,1
1047183897,1108541296,2
1047183897,425276848,4
1047183897,1203066222,1
1047183897,363384090,1
1047183897,5812980944,2
1047183897,798192115,1
1047183897,5813019772,2
1047183897,331662717,1
1047183897,878324222,2
1047183897,1140750808,1
1047183897,939738473,1
1047183897,5812983851,1
1047183897,1109568528,1
1047183897,880055173,1
1047183897,5813078053,4
1047183897,939729706,2
1047183897,891301236,1
1047183897,569334986,2
1047183897,860266346,1
1047183897,5813067869,3
1047183897,923726321,2
1047183897,394427392,1
1047183897,5813061625,1
1047183897,704409534,1
1047183897,642681035,2
1047183897,5812981680,2
1047183897,5812983107,1
1047183897,5813022212,1
1047183897,5812981690,3
1047183897,736126746,1
1047183897,846616006,1
1047183897,630373425,2
1047183897,5813022049,1
1047183897,954053018,2
1047183897,878333234,1
1047183897,891978843,1
1047183897,1079707882,1
1047183897,332007728,1
1047183897,363716362,2
1047183897,394764082,1
1047183897,940752707,1
1047183897,425104216,1
1047183897,786221078,2
1047183897,569615641,2
1047183897,394759837,2
1047183897,476545134,2
1047183897,569317846,2
1047183897,5813032245,1
1047183897,570288900,1
1047183897,940079771,2
1047183897,425768768,3
1047183897,940079170,1
1047183897,631051012,1
1047183897,5813068743,2
1047183897,332003895,1
1047183897,707647321,2
1047183897,393736822,1
1047183897,1047153433,1
1047183897,5813019774,3
1047183897,517858947,1
1047183897,940083749,2
1047183897,829572544,1
1047183897,769721865,1
1047183897,5812980787,2
1047183897,660730340,1
1047183897,538908474,2
1047183897,970777114,2
1047183897,5813095238,2
1047183897,1078534091,6
1047183897,1388585088,3
1047183897,5813054342,1
1047183897,877318574,2
1047183897,363375247,2
1047183897,5812981965,1
1047183897,954053261,2
1047183897,5813078552,1
1047183897,362693077,2
1047183897,908685688,2
1047183897,5813020830,3
1047183897,723853340,3
1047183897,939738376,1
1047183897,860261985,3
1047183897,5813020274,1
1047183897,940075464,1
1047183897,5812980220,1
1047183897,1016118651,2
1047183897,5813021465,2
1047183897,1421666260,2
1047183897,984405805,2
1047183897,1327831994,3
1047183897,5813069114,1
1047183897,755177787,5
1047183897,581633934,2
1047183897,582139830,2
1047183897,5813079174,2
1047183897,5812982162,1
1047183897,908690107,1
1047183897,5813057213,2
1047183897,798196389,3
1047183897,800264315,6
1047183897,484735678,1
1047183897,754879354,1
1047183897,5813021277,2
1047183897,5813058106,2
1047183897,549576117,1
1047183897,5813021303,1
1047183897,691760950,2
1047183897,5813093544,1
1047183897,816254592,2
1047183897,426464004,2
1047183897,5813021399,2
1047183897,5812981654,1
1047183897,5812980615,3
1047183897,5812980590,3
1047183897,848662421,1
1047183897,5813021411,2
1047183897,909704857,1
1047183897,846611908,2
1047183897,1078525257,1
1047183897,5812980448,1
1047183897,940070913,5
1047183897,693448777,1
1047183897,909368173,3
1047183897,425431837,2
1047183897,5812983166,4
1047183897,5812980207,2
1047183897,1203066401,3
1047183897,848287126,2
1047183897,332003372,1
1047183897,456820863,1
1047183897,847254566,1
1047183897,860607450,1
1047183897,363375475,2
1047183897,5812980432,3
1047183897,829231385,3
1047183897,908685859,2
1047183897,5812989588,1
1047183897,5813021464,1
1047183897,5813105172,10
1047183897,847293869,1
1047183897,891301315,1
1047183897,5812980376,2
1047183897,954730964,2
1047183897,5812983114,2
1047183897,5812981039,3
1047183897,5813054643,1
1047183897,705432638,4
1047183897,1449670372,2
1047183897,1048207713,2
1047183897,5813021033,2
1047183897,939738477,2
1047183897,630381662,3
1047183897,972080542,2
1047183897,363370913,1
1047183897,5813011555,2
1047183897,704746449,2
1047183897,5812980597,1
1047183897,5812983418,3
1047183897,785232629,3
1047183897,5812981127,1
1047183897,971118724,3
1047183897,5812980799,2
1047183897,5812980940,1
1047183897,630377642,2
1047183897,847297982,1
1047183897,860266062,3
1047183897,1078874826,3
1047183897,425790257,13
1047183897,5812983133,1
1047183897,487143497,51
1047183897,5813021441,1
1047183897,5812980965,1
1047183897,909372602,2
1047183897,860266404,5
1047183897,5813021449,3
1047183897,5813022341,55
1047183897,5812981671,2
1047183897,5813106497,3
1047183897,5812980811,2
1047183897,909026992,1
1047183897,849707224,1
1047183897,488205572,3
1047183897,424789697,60
1047183897,422725634,5
1047835635,672352543,1
1047835635,579928928,1
1047835635,890118683,1
1047835635,477572961,1
1047835635,673366098,1
1047835635,5812981563,1
1047835635,5812982149,1
1047835635,424767514,1
1047835635,548552915,1
1047835635,642335553,1
1047835635,5813033215,1
1047835635,5812982145,3
1047835635,5813067858,1
1047835635,1233436396,1
1047835635,829379400,1
1047835635,5812982118,1
1047835635,5813019976,1
1047835635,548889938,1
1047835635,799919294,1
1047835635,5812982091,4
1047835635,1263832477,1
1047835635,425431837,1
1047835635,5813063229,1
1047835635,675763039,2
1047835635,1233436426,2
1047835635,5813127030,2
1047835635,834044577,2
1047835635,5812984045,1
1047835635,1172372655,1
1047835635,548894251,2
1047835635,1139724251,2
1047835635,5813057239,3
1047835635,5812981570,1
1047835635,5812982086,1
1047835635,1234386037,1
1047835635,5812981578,2
1047835635,5812982088,1
1047835635,673702721,2
1047835635,548898403,1
1047835635,923027316,2
1047835635,610618198,2
1047835635,579924731,1
1047835635,5813057942,3
1047835635,733036127,2
1047835635,548549000,1
1047835635,5813069385,2
1047835635,768184496,1
1047835635,548898520,3
1047835635,1048517845,5
1047835635,5812981068,2
1047835635,1173007139,1
1047835635,861665641,4
1047835635,5813068690,1
1047835635,5812982706,2
1047835635,1050585709,1
1047835635,861634934,1
1047835635,612323667,3
1047835635,5812981564,1
1047835635,5813057227,2
1047835635,5813090947,2
1047835635,5812981961,1
1047835635,5812981590,3
1047835635,641653381,2
1047835635,517871837,1
1047835635,5813048214,1
1047835635,548553494,3
1047835635,673029543,7
1047835635,661407917,2
1047835635,5812982727,1
1047835635,5813022424,5
1047835635,5813061879,2
1047835635,457175171,2
1047835635,5812981264,6
1047835635,1295566429,1
1047835635,5812981072,3
1047835635,422725634,3
1047835635,893158121,1
1047835635,861630613,1
1047835635,5812983174,5
1047835635,798528850,7
1047835635,424789697,3
1047835635,5813056327,3
1047835635,797687628,1
1047835635,5813063140,8
1047835635,860983686,1
1047835635,737167616,2
1047835635,705082892,5
1047835635,5812981553,1
1047835635,508918609,2
1047835635,518532490,6
1047835635,5813063280,1
1047835635,878652627,4
1047835635,923700162,6
1047835635,5813060774,1
1047835635,5812982397,3
1047835635,1327831724,3
1047835635,766838498,2
1047835635,1170413425,1
1047835635,570314896,2
1047835635,611300533,2
1047835635,517514142,3
1047835635,5813098776,1
1047835635,675451588,2
1047835635,487160828,11
1047835635,859765252,2
1047835635,940420292,1
1047835635,5813078499,7
1047835635,5813056305,3
1047835635,704742082,7
1047835635,5812982692,2
1047835635,5813063527,2
1047835635,5812981308,2
1047835635,5813078064,1
1047835635,579587796,2
1047835635,767852204,2
1047835635,1295501882,5
1047835635,893710296,1
1047835635,5812982087,4
1047835635,579583329,3
1047835635,631737164,1
1047835635,631055506,1
1047835635,939733918,2
1047835635,5812981543,8
1047835635,5812982329,1
1047835635,5813021781,1
1047835635,1202462198,3
1047835635,765457262,2
1047835635,517854468,1
1047835635,5812983866,2
1047835635,1110298200,4
1047835635,5812979168,3
1047835635,5813068752,2
1047835635,5812982725,2
1047835635,5812981797,3
1047835635,5813032811,8
1047835635,548553386,3
1047835635,1234731487,2
1047835635,5812982429,5
1047835635,5813022341,3
1047835635,799219511,3
1047835635,894020730,4
1047835635,1048172314,6
1047835635,704466265,4
1047835635,642516892,9
1047835635,5813091758,2
1047835635,5812982694,2
1047835635,579916831,8
1047835635,579592279,7
1047835635,5813021832,2
1047835635,5813047221,4
1047835635,518212987,4
1047835635,642664141,2
1047835635,5813095472,13
1047835635,5812981960,5
1047835635,5812981401,5
1047835635,5813021772,5
1047835635,5813056372,6
1047835635,644417074,1
1047835635,5813021174,2
1047835635,5813021642,1
1047835635,5812981978,7
1047835635,5812981399,14
1047835635,613079053,9
1047835635,5812981071,5
1047835635,5813021788,1
1047835635,548549395,9
1047835635,5813022201,3
1047835635,1017992752,3
1047835635,5812981689,1
1047835635,612738462,27
1047835635,1200753147,1
1047835635,768184623,3
1047835635,1515418525,2
1047835635,5812981796,1
1047835635,5812979271,2
1047835635,735112319,4
1047835635,579592619,4
1047835635,1048215779,17
1047835635,425790257,65
1047835635,517518166,1
1047835635,5813019513,4
1047835635,5813021645,5
1047835635,5813047220,5
1047835635,5813105172,68
1047835635,5812981816,5
1047835635,662409505,9
1047835635,1016835041,17
1047835635,486837442,3
1047835635,487925037,5
1047835635,661080007,6
1047835635,1139667240,36
1047835635,423774471,4
1048207713,645090294,1
1048207713,1173007139,1
1048207713,1140996390,1
1048207713,1328513713,1
1048207713,735785741,1
1048207713,455793743,1
1048207713,735282133,1
1048207713,425276848,1
1048207713,642680826,2
1048207713,487160828,1
1048207713,582139830,1
1048207713,5812980792,4
1048207713,800743420,1
1048207713,1297815807,4
1048207713,1328522741,2
1048207713,517858947,5
1048207713,582148591,2
1048207713,1328505485,1
1048207713,298595394,3
1048207713,299613480,1
1048207713,268725517,1
1048207713,359586213,5
1048207713,422682603,1
1048207713,611646050,5
1048207713,551113395,1
1048207713,394427392,1
1048207713,549248200,5
1048207713,360941147,2
1048207713,643535876,2
1048207713,940075056,2
1048207713,425086839,8
1048207713,328546871,1
1048207713,1078874826,2
1048207713,611646147,2
1048207713,798869986,1
1048207713,1327831994,1
1048207713,786929029,1
1048207713,707660374,1
1048207713,1141328881,1
1048207713,573065577,8
1048207713,5813091744,5
1048207713,424789697,11
1048207713,5812980566,4
1048207713,861280857,5
1048207713,518195738,6
1048207713,1388585088,6
1048207713,5812981680,2
1048207713,5813114971,8
1048207713,799215269,6
1048207713,5813021788,13
1048207713,600365719,2
1048207713,5812983837,5
1048207713,1387575003,3
1048207713,642680969,6
1048207713,5813114700,6
1048207713,1418273110,5
1048207713,767494105,6
1048207713,456462919,3
1048207713,5813022341,13
1048207713,5812980938,5
1048207713,642335523,7
1048207713,5812982780,7
1048207713,422725634,23
1048207713,425790257,15
1048207713,704409534,9
1048207713,519555690,6
1048207713,829235909,7
1048207713,487143497,20
1048207713,704746449,6
1048207713,425086851,3
1048207713,329435390,3
1048207713,542371432,9
1048207713,426818061,4
1048207713,1048004460,2
1048207713,861285145,13
1048207713,5812982782,11
1048207713,488520820,6
1048207713,5812980567,4
1048207713,5813105172,10
1048207713,675602461,1
1048207713,1016805008,16
1048207713,5812981643,6
1048207713,704746457,10
1048207713,5813060643,8
1048207713,1110972158,2
1048207713,5813010617,5
1048207713,5813063229,1
1048207713,5813032943,7
1048207713,800264315,4
1048207713,644896959,5
1048207713,477861840,14
1048207713,519573128,11
1048207713,5813077589,4
1048207713,549571627,13
1048207713,5813092931,7
1048207713,5813075824,3
1048207713,456467162,4
1048207713,456462835,5
1048207713,1108545472,7
1048207713,1064891781,3
1048207713,5813021033,10
1048207713,799219795,9
1048207713,1034198388,6
1048854479,798027992,1
1048854479,817985849,1
1048854479,878652627,1
1048854479,672352543,1
1048854479,633144545,1
1048854479,1200700424,3
1048854479,5812981320,1
1048854479,1143686159,1
1048854479,735112319,1
1048854479,736117977,1
1048854479,5901205545,1
1048854479,768525608,2
1048854479,457196643,2
1048854479,735600320,1
1048854479,5813068692,1
1048854479,799560834,1
1048854479,1204391417,1
1048854479,549567614,1
1048854479,5813033127,1
1048854479,548885313,1
1048854479,644417074,1
1048854479,1169993905,1
1048854479,5812981290,2
1048854479,704759205,1
1048854479,1200683283,1
1048854479,5812981602,1
1048854479,5813022117,1
1048854479,633149202,1
1048854479,5813049834,1
1048854479,973488234,1
1048854479,5813020828,1
1048854479,580598373,2
1048854479,633498748,1
1048854479,692818802,1
1048854479,5812981800,1
1048854479,5813127030,1
1048854479,940420292,2
1048854479,5813069379,2
1048854479,1203709763,3
1048854479,1200351169,2
1048854479,5812981361,1
1048854479,1233505806,1
1048854479,1172713521,1
1048854479,642516892,1
